"Function"	"logFC"	"logCPM"	"LR"	"PValue"	"FDR"
"precorrin-3B C17-methyltransferase activity [GO:0030789]"	-0.163501819594405	5.09638008997343	0.0990254021823933	0.753002338911381	0.99954851282426
"ion channel activity [GO:0005216]"	0.373720885636249	7.28695432035964	0.0986919824345431	0.753404988469341	0.99954851282426
"polyribonucleotide nucleotidyltransferase activity [GO:0004654]"	0.0463415490294209	8.8361876889835	0.0985318115296825	0.753598682294161	0.99954851282426
"2-dehydro-3-deoxy-phosphogluconate aldolase activity [GO:0008675]"	-0.0606168056721692	7.37113991264795	0.0975606765160677	0.754776790413761	0.99954851282426
"ATPase activity [GO:0016887]"	0.0383673378898802	13.314518397109	0.097529019517733	0.754815302410656	0.99954851282426
"L-malate dehydrogenase activity [GO:0030060]"	-0.147221287252606	5.69547728579213	0.096957129762127	0.75551221366475	0.99954851282426
"ATPase-coupled transmembrane transporter activity [GO:0042626]"	0.0405554020197605	13.9960038258198	0.0965810138545464	0.755971782491412	0.99954851282426
"dTDP-4-amino-4,6-dideoxygalactose transaminase activity [GO:0019180]"	0.0933013077792474	5.68408772713531	0.0963329187507949	0.756275462492017	0.99954851282426
"guanylate cyclase activity [GO:0004383]"	0.484036262040568	5.72471005365264	0.0960124409252732	0.756668377593409	0.99954851282426
"protein phosphatase inhibitor activity [GO:0004864]"	0.323254594944576	5.72253506817197	0.0955897635114198	0.757187692981169	0.99954851282426
"protein serine/threonine kinase activity [GO:0004674]"	0.133808317119401	9.96449232183438	0.0954481840685073	0.757361923323993	0.99954851282426
"pullulanase activity [GO:0051060]"	0.0984612264810331	6.55845173914226	0.0944664494616001	0.758573976787045	0.99954851282426
"olfactory receptor activity [GO:0004984]"	-0.292649754839043	9.11194919165061	0.0942692337763553	0.758818290505932	0.99954851282426
"mannosyl-oligosaccharide 1,2-alpha-mannosidase activity [GO:0004571]"	0.335177807931109	5.19423816079898	0.0941024649871682	0.759025104470552	0.99954851282426
"protein N-terminus binding [GO:0047485]"	0.346866162854212	5.04778440062696	0.0938554115447516	0.759331850211324	0.99954851282426
"protease binding [GO:0002020]"	0.367156291826214	5.04869411562836	0.092899305555763	0.760523147605963	0.99954851282426
"DNA replication origin binding [GO:0003688]"	0.0402169687735954	8.54787494028746	0.0928675832454036	0.760562787851657	0.99954851282426
"calcium-dependent cysteine-type endopeptidase activity [GO:0004198]"	-0.264095017934891	6.21518561280835	0.0923616194312675	0.761196043713869	0.99954851282426
"ribonuclease III activity [GO:0004525]"	0.0600468189377615	8.50258412775972	0.0916956025884437	0.762032514623329	0.99954851282426
"glucose binding [GO:0005536]"	-0.184554366973721	6.22004021604357	0.091252455552338	0.76259091540345	0.99954851282426
"N-acyltransferase activity [GO:0016410]"	-0.0802774293578604	6.31031898429438	0.0908827178958065	0.76305794779092	0.99954851282426
"urease activity [GO:0009039]"	-0.0914434315577456	5.99331181019191	0.0902551101934943	0.76385308605529	0.99954851282426
"structural constituent of muscle [GO:0008307]"	-0.397444228437922	4.9657404974263	0.0901465970798228	0.763990870478231	0.99954851282426
"alkaline phosphatase activity [GO:0004035]"	-0.170137798520357	5.88299382758126	0.090102891928403	0.764046390590488	0.99954851282426
"nucleoside-triphosphate diphosphatase activity [GO:0047429]"	0.0771734016610049	6.51982324546495	0.0899903176597272	0.76418946507165	0.99954851282426
"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen [GO:0016702]"	0.332564317629649	5.55217296243291	0.0895069340021521	0.764804925135185	0.99954851282426
"intracellular cyclic nucleotide activated cation channel activity [GO:0005221]"	-0.350883702663019	5.07907354176294	0.0888241639820091	0.765677343416387	0.99954851282426
"CO-methylating acetyl-CoA synthase activity [GO:0043884]"	-0.0643544529431558	6.07993496754503	0.0882166231301662	0.766456711475334	0.99954851282426
"1-deoxy-D-xylulose-5-phosphate synthase activity [GO:0008661]"	-0.0411287918768363	8.8754795155576	0.0871450144160506	0.76783854748879	0.99954851282426
"aminoacyl-tRNA editing activity [GO:0002161]"	0.0380271921744279	10.8735119305329	0.0869686916107897	0.768066798638735	0.99954851282426
"motor activity [GO:0003774]"	0.0720073723748916	10.3970491046414	0.0855537446456118	0.769907633879003	0.99954851282426
"glycogen phosphorylase activity [GO:0008184]"	-0.0360972034367424	9.60304734417151	0.0851846857043164	0.770390489989939	0.99954851282426
"cysteine-tRNA ligase activity [GO:0004817]"	0.0399301599159679	8.36755330882981	0.0833059753130807	0.772866261082312	0.99954851282426
"L-serine ammonia-lyase activity [GO:0003941]"	0.0489138312758665	8.22203460300892	0.0831707271502884	0.773045653781813	0.99954851282426
"oxidoreductase activity, acting on NAD(P)H [GO:0016651]"	0.0995311985997617	5.6686326557862	0.0831110004314963	0.773124925387375	0.99954851282426
"methylenetetrahydrofolate dehydrogenase (NADP+) activity [GO:0004488]"	-0.0425820991604611	8.15862015125737	0.0828921324490484	0.773415679385059	0.99954851282426
"NAD+ synthase (glutamine-hydrolyzing) activity [GO:0003952]"	0.0385303596312904	8.79998741985522	0.0811844615413277	0.775698636497876	0.99954851282426
"asparagine synthase (glutamine-hydrolyzing) activity [GO:0004066]"	-0.0497270223727469	9.25196833941801	0.0810291982586779	0.775907488212197	0.99954851282426
"chromatin binding [GO:0003682]"	0.357220669741126	9.21665258966003	0.0807320696460643	0.77630777333991	0.99954851282426
"SH3 domain binding [GO:0017124]"	0.365486623871249	8.38366263852657	0.0806739095980884	0.776386218397496	0.99954851282426
"phosphatidylinositol-4,5-bisphosphate binding [GO:0005546]"	-0.24592409492548	5.25379994325533	0.0806700639694089	0.776391406378031	0.99954851282426
"6,7-dimethyl-8-ribityllumazine synthase activity [GO:0000906]"	-0.0657741009032359	6.31440374174219	0.080207510779378	0.777016395418576	0.99954851282426
"dihydrofolate reductase activity [GO:0004146]"	0.0459300104271462	7.23144098805128	0.0797969034776091	0.777572829686871	0.99954851282426
"potassium ion binding [GO:0030955]"	-0.0358639576312001	9.1872046691734	0.0793721131410852	0.778150113363095	0.99954851282426
"protein kinase regulator activity [GO:0019887]"	-0.25169657045735	5.37606653736488	0.0788858860289547	0.778812938997917	0.99954851282426
"isoleucine-tRNA ligase activity [GO:0004822]"	0.0395630905196792	9.09845369845391	0.0787900737849343	0.778943810143855	0.99954851282426
"carboxylic ester hydrolase activity [GO:0052689]"	0.118175634836234	6.23745789115242	0.0785725623717966	0.779241230699521	0.99954851282426
"riboflavin kinase activity [GO:0008531]"	0.0457603457319271	7.99941977740755	0.0780613990294983	0.779941937112409	0.99954851282426
"DNA-binding transcription repressor activity, RNA polymerase II-specific [GO:0001227]"	-0.309993206337891	6.41371009040502	0.0779844828441174	0.780047588253669	0.99954851282426
"orotate phosphoribosyltransferase activity [GO:0004588]"	-0.039295834095453	7.83614536384889	0.0779033303550802	0.780159119238519	0.99954851282426
"amino-acid racemase activity [GO:0047661]"	-0.0730202826622969	6.66392730857684	0.0772633832257439	0.781040825325661	0.99954851282426
"receptor tyrosine kinase binding [GO:0030971]"	-0.282530306977105	5.41714687460427	0.0762724065105633	0.782413969520806	0.99954851282426
"indolepyruvate ferredoxin oxidoreductase activity [GO:0043805]"	0.0357911408788945	7.96940210670459	0.0753016068152284	0.783768496702024	0.99954851282426
"xylan 1,4-beta-xylosidase activity [GO:0009044]"	-0.0637218861864365	6.38140674486297	0.0751965497602551	0.783915641391827	0.99954851282426
"dipeptidyl-peptidase activity [GO:0008239]"	-0.0490080747763144	6.94360188118687	0.075099703791071	0.784051383425409	0.99954851282426
"L-alanine:2-oxoglutarate aminotransferase activity [GO:0004021]"	0.275846157101105	9.12047062213229	0.0748683810571436	0.784375993141886	0.99954851282426
"aspartate kinase activity [GO:0004072]"	0.040787620386755	8.64642853895967	0.074726314955905	0.784575618377511	0.99954851282426
"exodeoxyribonuclease VII activity [GO:0008855]"	-0.0437137148734314	8.71670913409134	0.0740919115394973	0.785469553123629	0.99954851282426
"3-isopropylmalate dehydrogenase activity [GO:0003862]"	0.032961171571743	7.96595335642378	0.0740047683738938	0.785592666817436	0.99954851282426
"threonine-type endopeptidase activity [GO:0004298]"	-0.196234368160921	5.71086461360323	0.0737810077851542	0.785909147229461	0.99954851282426
"glucosamine-6-phosphate deaminase activity [GO:0004342]"	0.0373238982550759	8.20974472792482	0.0731074348499403	0.786864951283948	0.99954851282426
"phosphoribosylamine-glycine ligase activity [GO:0004637]"	0.0336893070576426	8.30591255946816	0.0725686662153771	0.787632873817877	0.99954851282426
"4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase activity [GO:0050515]"	0.0387922296251294	7.85211678259762	0.0720884738677192	0.788319886951944	0.99954851282426
"vascular endothelial growth factor-activated receptor activity [GO:0005021]"	0.38019333463369	4.97830884360487	0.0718100793401373	0.788719310964651	0.99954851282426
"methenyltetrahydrofolate cyclohydrolase activity [GO:0004477]"	-0.0442355032000155	8.11793550760137	0.0715825109824939	0.789046429440944	0.99954851282426
"prephenate dehydratase activity [GO:0004664]"	-0.0321988477091623	8.08723252011166	0.0713940428827238	0.78931776525437	0.99954851282426
"iron-sulfur cluster binding [GO:0051536]"	-0.0405278114106649	13.150923676463	0.0708714620327573	0.790072133219277	0.99954851282426
"ABC-type polyamine transporter activity [GO:0015417]"	-0.104662003337869	5.23859695311006	0.0704768884309237	0.790643692734383	0.99954851282426
"glutathione hydrolase activity [GO:0036374]"	0.0731540970690158	6.10936639329579	0.0696289134382253	0.791877849530414	0.99954851282426
"D-alanine-D-alanine ligase activity [GO:0008716]"	0.0461644073160115	8.82096371922217	0.0691286461688021	0.792609719884441	0.99954851282426
"metal ion transmembrane transporter activity [GO:0046873]"	-0.0336010941405653	9.20787295522535	0.0683296182955597	0.793784561021295	0.99954851282426
"acyl carrier activity [GO:0000036]"	0.0508183374958447	7.79210900529885	0.0682992229000794	0.793829397075393	0.99954851282426
"RNA polymerase II transcription factor binding [GO:0001085]"	0.395831380406132	5.03823662723357	0.0682983471125791	0.793830689101908	0.99954851282426
"[formate-C-acetyltransferase]-activating enzyme activity [GO:0043365]"	-0.0437945131938536	8.24657466723925	0.0681886676156607	0.793992566417292	0.99954851282426
"protein domain specific binding [GO:0019904]"	-0.333872406742002	6.81680920799572	0.0681233580505882	0.794089023670913	0.99954851282426
"D-glucosamine PTS permease activity [GO:0103111]"	0.0984634248087018	5.73937316853023	0.0679740383936975	0.794309743128259	0.99954851282426
"sequence-specific DNA binding [GO:0043565]"	-0.0348970438647846	12.7838531189802	0.0670767266966266	0.795641605735146	0.99954851282426
"3-deoxy-8-phosphooctulonate synthase activity [GO:0008676]"	0.0781255898795022	5.58622300678295	0.0665498691067148	0.796428043593135	0.99954851282426
"enoyl-CoA hydratase activity [GO:0004300]"	-0.0894259627361873	5.48940501550999	0.0664866336596202	0.796522657724242	0.99954851282426
"carboxypeptidase activity [GO:0004180]"	0.042181708549607	9.283149243136	0.066429342025919	0.796608420044129	0.99954851282426
"carbon-carbon lyase activity [GO:0016830]"	0.0522590294302055	6.44118221808183	0.0657424080399216	0.797639807665457	0.99954851282426
"glucose-1-phosphate cytidylyltransferase activity [GO:0047343]"	0.0594107041320475	7.22111017440985	0.0655457404432864	0.797936148029522	0.99954851282426
"acireductone dioxygenase [iron(II)-requiring] activity [GO:0010309]"	0.425891384546343	5.60910284920721	0.0645213729595984	0.799487387181947	0.99954851282426
"oxoglutarate dehydrogenase (succinyl-transferring) activity [GO:0004591]"	0.149560029540482	6.14346451039532	0.0642309524602851	0.799929564002825	0.99954851282426
"undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase activity [GO:0050511]"	0.0383553480749285	8.11634072411739	0.063948828485171	0.800360128907122	0.99954851282426
"nucleotide binding [GO:0000166]"	0.0330972446192154	12.143284341754	0.0638128299961469	0.800568044659882	0.99954851282426
"anti-sigma factor antagonist activity [GO:0043856]"	-0.0706251691834043	7.13831591921059	0.0629833110975015	0.801841354334876	0.99954851282426
"ribosomal large subunit binding [GO:0043023]"	0.0371179606251904	9.23260228220438	0.0627291513310917	0.802233271129019	0.99954851282426
"mismatched DNA binding [GO:0030983]"	0.0320287757357349	10.9354443122544	0.0627252626854808	0.802239274005629	0.99954851282426
"DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity [GO:0003918]"	0.0337743896959505	10.8647338733062	0.0625011149109485	0.802585624240256	0.99954851282426
"acyl-CoA dehydrogenase activity [GO:0003995]"	-0.0389021425344066	8.73002800175835	0.0615160271851352	0.804115646301898	0.99954851282426
"ubiquitin binding [GO:0043130]"	-0.234899215303469	6.36827605182902	0.0615148514180195	0.804117480226188	0.99954851282426
"protein-glutamate methylesterase activity [GO:0008984]"	0.0346181866987993	7.68683940909893	0.061307589400716	0.804441052131854	0.99954851282426
"polyphosphate:AMP phosphotransferase activity [GO:0043751]"	-0.0786560324449394	6.59460648881371	0.0609971137654117	0.804926846313791	0.99954851282426
"phosphoribosylglycinamide formyltransferase activity [GO:0004644]"	0.0318308810821655	7.84395722814789	0.0606458985333651	0.805477968725916	0.99954851282426
"P-type magnesium transporter activity [GO:0015444]"	-0.073561688960202	5.66140940872182	0.0604274093130743	0.805821673600289	0.99954851282426
"IMP dehydrogenase activity [GO:0003938]"	-0.031599373308614	8.28542426968664	0.0597600962143097	0.806875520695113	0.99954851282426
"UDP-N-acetyl-D-glucosamine:N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelyl-D-alanyl-D-alanine-diphosphoundecaprenol 4-beta-N-acetylglucosaminlytransferase activity [GO:0051991]"	0.0375621240827862	8.09756259180377	0.0596669536858307	0.807023110086508	0.99954851282426
"G-protein beta/gamma-subunit complex binding [GO:0031683]"	-0.298708260175968	6.30298905952485	0.0592858538148526	0.807628258585039	0.99954851282426
"phospholipase A2 activity (consuming 1,2-dipalmitoylphosphatidylcholine) [GO:0102567]"	0.214394172677244	5.4759463191964	0.0592069994563591	0.807753728474365	0.99954851282426
"phospholipase A2 activity consuming 1,2-dioleoylphosphatidylethanolamine) [GO:0102568]"	0.214394172677244	5.4759463191964	0.0592069994563591	0.807753728474365	0.99954851282426
"glutamine-fructose-6-phosphate transaminase (isomerizing) activity [GO:0004360]"	-0.0306658622385341	8.62955413617708	0.0587435702320489	0.808492913246028	0.99954851282426
"acetyl-CoA carboxylase activity [GO:0003989]"	-0.040497358058074	9.3042304173922	0.0579518425295085	0.809762921571734	0.99954851282426
"ferredoxin hydrogenase activity [GO:0008901]"	0.0314448823435649	8.59062264453391	0.0565419149098467	0.812047512942092	0.99954851282426
"organic anion transmembrane transporter activity [GO:0008514]"	-0.0718617167167065	6.09798181461565	0.0557548448158833	0.813335955809793	0.99954851282426
"dioxygenase activity [GO:0051213]"	-0.0693451645791116	7.84728377918943	0.055387964294269	0.813939824441804	0.99954851282426
"D-aminoacyl-tRNA deacylase activity [GO:0051499]"	-0.0384696076285049	7.61204025053185	0.0552053136076411	0.814241246234676	0.99954851282426
"protein kinase binding [GO:0019901]"	-0.280263468365934	7.65799092780757	0.0550362628643608	0.814520693745894	0.99954851282426
